"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PI(22:3(10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","PI(22:3(10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","HMDB0009910",NA,"C00626","[H][C@@](COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(22:3(10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","PI(22:3(10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","HMDB0009911",NA,"C00626","[H][C@@](COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC","1"
"PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)","PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)","HMDB0009920",NA,"C00626","[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"3-Hydroxy-3-methylglutaryl-CoA","3-Hydroxy-3-methylglutaryl-CoA","HMDB0001375","439218","C00356","C[C@](CC(=O)O)(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O","1"
"(3S)-3-Hydroxyadipyl-CoA","(3S)-3-Hydroxyadipyl-CoA","HMDB0012475","53481427","C14145","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1[C@@H]([C@@H]([C@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C[C@@H](CCC(=O)O)O)O","1"
"Danazol","Danazol","HMDB0002835","28417","C06938","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5","1"
"3-Furoic acid","3-Furoic acid","HMDB0000444","10268",NA,"C1=COC=C1C(=O)O","1"
"2-Furoic acid","2-Furoic acid","HMDB0000617","6919","C01546","C1=COC(=C1)C(=O)O","1"
"6-Hydroxy-5-methoxyindole glucuronide","6-Hydroxy-5-methoxyindole glucuronide","HMDB0010362","196513","C03033","COC1=C(C=C2C(=C1)C=CN2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O","1"
"5-Hydroxy-6-methoxyindole glucuronide","5-Hydroxy-6-methoxyindole glucuronide","HMDB0010363","196512","C03033","COC1=C(C=C2C=CNC2=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O","1"
"Topiramate","Topiramate","HMDB0005034","5284627","C07502","CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C","1"
"Creatinine","Creatinine","HMDB0000562","588","C00791","CN1CC(=O)N=C1N","1"
"Dihydrouracil","Dihydrouracil","HMDB0000076","649","C00429","C1CNC(=O)NC1=O","1"
"N-Methylhydantoin","N-Methylhydantoin","HMDB0003646","69217","C02565","CN1CC(=O)NC1=O","1"
"PIP(16:0/20:2(11Z,14Z))","PIP(16:0/20:2(11Z,14Z))","HMDB0009928","53480125","C00626","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PIP(18:0/18:2(9Z,12Z))","PIP(18:0/18:2(9Z,12Z))","HMDB0009951","53480146","C00626","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PIP(18:1(11Z)/18:1(11Z))","PIP(18:1(11Z)/18:1(11Z))","HMDB0009961","53480156","C00626","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PIP(18:1(11Z)/18:1(9Z))","PIP(18:1(11Z)/18:1(9Z))","HMDB0009962","53480157","C00626","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"PIP(18:1(9Z)/18:1(11Z))","PIP(18:1(9Z)/18:1(11Z))","HMDB0009973","53480168","C00626","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PIP(18:1(9Z)/18:1(9Z))","PIP(18:1(9Z)/18:1(9Z))","HMDB0009974","53480169","C00626","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PIP(18:2(9Z,12Z)/18:0)","PIP(18:2(9Z,12Z)/18:0)","HMDB0009984","53480178","C00626","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"PIP(20:2(11Z,14Z)/16:0)","PIP(20:2(11Z,14Z)/16:0)","HMDB0010003","53480197","C00626","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"Caproic acid","Caproic acid","HMDB0000535","8892","C01585","CCCCCC(=O)O","1"
"Isocaproic acid","Isocaproic acid","HMDB0000689","12587",NA,"CC(C)CCC(=O)O","1"
"12-Oxo-20-carboxy-leukotriene B4","12-Oxo-20-carboxy-leukotriene B4","HMDB0012550","53481457",NA,"C(CCC(=O)O)C/C=C\CC(=O)/C=C/C=C/C=C\[C@@H](CCCC(=O)O)O","1"
"12-oxo-10,11-dihydro-20-COOH-LTB4","12-oxo-10,11-dihydro-20-COOH-LTB4","HMDB0012549","53481456",NA,"C(CCC(=O)O)C/C=C\CC(=O)CC/C=C/C=C\[C@@H](CCCC(=O)O)O","1"
"3-Hydroxy-2-methyl-[R-(R,S)]-butanoic acid","3-Hydroxy-2-methyl-[R-(R,S)]-butanoic acid","HMDB0000351","12313370",NA,"C[C@@H]([C@@H](C)O)C(=O)O","1"
"2-Methyl-3-hydroxybutyric acid","2-Methyl-3-hydroxybutyric acid","HMDB0000354","160471",NA,"CC(C(C)O)C(=O)O","1"
"2-Ethylhydracrylic acid","2-Ethylhydracrylic acid","HMDB0000396","188979",NA,"CCC(CO)C(=O)O","1"
"2-Hydroxy-3-methylbutyric acid","2-Hydroxy-3-methylbutyric acid","HMDB0000407","99823",NA,"CC(C)C(C(=O)O)O","1"
"3-Hydroxy-2-methyl-[S-(R,R)]-butanoic acid","3-Hydroxy-2-methyl-[S-(R,R)]-butanoic acid","HMDB0000410","12313369",NA,"C[C@H]([C@@H](C)O)C(=O)O","1"
"3-Hydroxyvaleric acid","3-Hydroxyvaleric acid","HMDB0000531","107802",NA,"CCC(CC(=O)O)O","1"
"Erythronilic acid","Erythronilic acid","HMDB0000642","12313370",NA,"C[C@H]([C@H](C)O)C(=O)O","1"
"3-Hydroxyisovaleric acid","3-Hydroxyisovaleric acid","HMDB0000754","69362","C20827","CC(C)(CC(=O)O)O","1"
"2-Hydroxyvaleric acid","2-Hydroxyvaleric acid","HMDB0001863","98009",NA,"CCCC(C(=O)O)O","1"
"2-Hydroxy-2-methylbutyric acid","2-Hydroxy-2-methylbutyric acid","HMDB0001987","95433",NA,"CCC(C)(C(=O)O)O","1"
"4-Hydroxyisovaleric acid","4-Hydroxyisovaleric acid","HMDB0002011","131760",NA,"CC(CC(=O)O)CO","1"
"Tetrahydrocortisone","Tetrahydrocortisone","HMDB0000903","5866",NA,"C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O","1"
"Dihydrocortisol","Dihydrocortisol","HMDB0003259","164838","C05471","C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O","1"
"3a,11b,21-Trihydroxy-20-oxo-5b-pregnan-18-al","3a,11b,21-Trihydroxy-20-oxo-5b-pregnan-18-al","HMDB0006753","44263346","C05474","CC12CC[C@H](CC1CCC3C2C(CC4(C3CCC4C(=O)CO)C=O)O)O","1"
"11b,21-Dihydroxy-3,20-oxo-5b-pregnan-18-al","11b,21-Dihydroxy-3,20-oxo-5b-pregnan-18-al","HMDB0006754","53477896","C05473","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(CC4([C@H]3CCC4C(=O)CO)C=O)O)O","1"
"11b,17a,21-Trihydroxypreg-nenolone","11b,17a,21-Trihydroxypreg-nenolone","HMDB0006760","440708","C05489","CC12CCC(CC1=CCC3C2C(CC4(C3CC[C@@]4(C(=O)CO)O)C)O)O","1"
"11b,17a,21-Trihydroxy-5b-pregnane-3,20-dione","NA","NA","NA","NA","NA","0"
"18-Hydroxy-11-dehydrotetrahydrocorticosterone","18-Hydroxy-11-dehydrotetrahydrocorticosterone","HMDB0013157","53481635",NA,"C[C@]12CC[C@H](CC1CCC3C2C(=O)C[C@]4(C3CC[C@@H]4C(=O)CO)CO)O","1"
"(S)-3,4-Dihydroxybutyric acid","(S)-3,4-Dihydroxybutyric acid","HMDB0000337","150929",NA,"C(C(CO)O)C(=O)O","1"
"2,4-Dihydroxybutanoic acid","2,4-Dihydroxybutanoic acid","HMDB0000360","192742",NA,"C(CO)C(C(=O)O)O","1"
"4-Deoxyerythronic acid","4-Deoxyerythronic acid","HMDB0000498","13120901",NA,"C[C@H]([C@H](C(=O)O)O)O","1"
"4-Deoxythreonic acid","4-Deoxythreonic acid","HMDB0002453","10964471",NA,"C[C@H]([C@@H](C(=O)O)O)O","1"
"A,b-Dihydroxyisobutyric acid","A,b-Dihydroxyisobutyric acid","HMDB0002601","560781",NA,"CC(CO)(C(=O)O)O","1"
"Erythrose","Erythrose","HMDB0002649","5460672","C01796","C1[C@H]([C@H](C(O1)O)O)O","1"
"L-Erythrulose","L-Erythrulose","HMDB0006293","5460032","C02045","C([C@@H](C(=O)CO)O)O","1"
"Purine","Purine","HMDB0001366","1044","C15587","C1=C2C(=NC=N1)N=CN2","1"
"Medroxyprogesterone","Medroxyprogesterone","HMDB0001939","6279","C07119","C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C","1"
"17-HDoHE","17-HDoHE","HMDB0010213","6439179",NA,"CC/C=C\CC(/C=C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O)O","1"
"19(20)-EpDPE","19(20)-EpDPE","HMDB0013620","11631565",NA,"CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O","1"
"16(17)-EpDPE","16(17)-EpDPE","HMDB0013621","14392758",NA,"CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O","1"
"1,2-Dioctadecanoyl-3-(galactosyl-B-1-6-galactosyl-B-1)-glycerol","1,2-Dioctadecanoyl-3-(galactosyl-B-1-6-galactosyl-B-1)-glycerol","HMDB0011132","53480668",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@@H](C(O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"Cortexolone","Cortexolone","HMDB0000015","53477676","C05488","C[C@]12CCC(=O)C=C1CC[C@@H]3C2CC[C@]4(C3CC[C@@]4(C(=O)CO)O)C","1"
"Corticosterone","Corticosterone","HMDB0001547","5753","C02140","C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O","1"
"21-Deoxycortisol","21-Deoxycortisol","HMDB0004030","222803","C05497","CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O","1"
"21-Hydroxy-5b-pregnane-3,11,20-trione","21-Hydroxy-5b-pregnane-3,11,20-trione","HMDB0006756","44263345","C05480","C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CCC4C(=O)CO)C","1"
"19-Hydroxydeoxycorticosterone","19-Hydroxydeoxycorticosterone","HMDB0012612","53481497",NA,"C[C@]12CCC3C(C1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34CO","1"
"3b-Allotetrahydrocortisol","3b-Allotetrahydrocortisol","HMDB0000314","12444612",NA,"C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O","1"
"5a-Tetrahydrocortisol","5a-Tetrahydrocortisol","HMDB0000526","92748",NA,"C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O","1"
"Tetrahydrocortisol","Tetrahydrocortisol","HMDB0000949","44725717","C05465","C[C@]12CC[C@H](CC1CCC3C2[C@H](C[C@]4(C3CC[C@@]4(C(=O)CO)O)C)O)O","1"
"Cortolone","Cortolone","HMDB0003128","160499","C05481","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4([C@H](CO)O)O)C)O","1"
"Beta-Cortolone","Beta-Cortolone","HMDB0013221","53481657","C05481  ","C[C@]12CC[C@@H](CC1CCC3C2C(=O)C[C@]4(C3CC[C@]4(C(CO)O)O)C)O","1"
"Nervonic acid","Nervonic acid","HMDB0002368","5281120","C08323","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O","1"
"Galabiosylceramide (d18:1/25:0)","Galabiosylceramide (d18:1/25:0)","HMDB0004841","20057282","C06126","CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)C(/C=C\CCCCCCCCCCCCC)O","1"
"Lactosylceramide (d18:1/25:0)","Lactosylceramide (d18:1/25:0)","HMDB0004876","20057313","C01290","CCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Taurine","Taurine","HMDB0000251","1123","C00245","C(CS(=O)(=O)O)N","1"
"Cortol","Cortol","HMDB0003180","246873","C05482","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4([C@H](CO)O)O)C)O)O","1"
"Beta-Cortol","Beta-Cortol","HMDB0005821","246164","C01235","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4([C@@H](CO)O)O)C)O)O","1"
"2,4-Diamino-6-hydroxypyrimidine","2,4-Diamino-6-hydroxypyrimidine","HMDB0002128","2944",NA,"C1=C(NC(=NC1=O)N)N","1"
"5-Aminoimidazole-4-carboxamide","5-Aminoimidazole-4-carboxamide","HMDB0003192","9679","C04051","C1=NC(=C(N1)C(=O)N)N","1"
"12-Oxo-20-hydroxy-leukotriene B4","12-Oxo-20-hydroxy-leukotriene B4","HMDB0012552","53481459",NA,"C(CC/C=C\CC(=O)/C=C/C=C/C=C\[C@@H](CCCC(=O)O)O)CCO","1"
"15-Epi-lipoxin B5","15-Epi-lipoxin B5","HMDB0012588","53481476",NA,"CC/C=C\C[C@H]([C@@H](/C=C/C=C/C=C\C=C\[C@@H](CCCC(=O)O)O)O)O","1"
"15-Oxo-lipoxin A4","15-Oxo-lipoxin A4","HMDB0012590","53481477",NA,"CCCCCC(=O)/C=C/C=C\C=C\C=C\[C@H]([C@@H](CCCC(=O)O)O)O","1"
"20-oxo-leukotriene B4","20-oxo-leukotriene B4","HMDB0012641","6449839",NA,"C(CCC=O)C/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O","1"
"PGH3","PGH3","HMDB0013040","101600091","C00427","CC/C=C\C[C@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OO2)O","1"
"Tetrahydrocurcumin","Tetrahydrocurcumin","HMDB0005789","124072",NA,"COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O","1"
"Heptanoic acid","Heptanoic acid","HMDB0000666","8094","C17714","CCCCCCC(=O)O","1"
"N-Acetylputrescine","N-Acetylputrescine","HMDB0002064","122356","C02714","CC(=O)NCCCCN","1"
"Hydroxyproline","4-Hydroxyproline","HMDB0000725","5810","C01157","C1[C@H](CN[C@@H]1C(=O)O)O","1"
"N-Acetyl-L-alanine","N-Acetyl-L-alanine","HMDB0000766","88064",NA,"C[C@@H](C(=O)O)NC(=O)C","1"
"Propionylglycine","Propionylglycine","HMDB0000783","98681",NA,"CCC(=O)NCC(=O)O","1"
"5-Aminolevulinic acid","5-Aminolevulinic acid","HMDB0001149","137","C00430","C(CC(=O)O)C(=O)CN","1"
"L-Glutamic-gamma-semialdehyde","L-Glutamic gamma-semialdehyde","HMDB0002104","193305","C01165","C(C[C@@H](C(=O)O)N)C=O","1"
"3-Hydroxy-L-proline","3-Hydroxy-L-proline","HMDB0002113","11137200","C04397","C1CN[C@H]([C@H]1O)C(=O)O","1"
"4-Hydroxy-L-proline","4-Hydroxy-L-proline","HMDB0006055","69248","C01015","C1[C@H](NCC1O)C(=O)O","1"
"5-Amino-2-oxopentanoic acid","5-Amino-2-oxopentanoic acid","HMDB0006272","439402","C01110","C(CC(=O)C(=O)O)CN","1"
"Cervonoyl ethanolamide","Cervonoyl ethanolamide","HMDB0013627","53245830","C13828","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCCO","1"
"11beta,20-Dihydroxy-3-oxopregn-4-en-21-oic acid","11beta,20-Dihydroxy-3-oxopregn-4-en-21-oic acid","HMDB0011651","53481011",NA,"C[C@]12CCC(=O)C=C1CCC3C2[C@H](C[C@]4(C3CCC4C(=O)CC(=O)O)C)O","1"
"Ureidopropionic acid","Ureidopropionic acid","HMDB0000026","111","C02642","C(CNC(=O)N)C(=O)O","1"
"L-Asparagine","L-Asparagine","HMDB0000168","6267","C00152","C([C@@H](C(=O)O)N)C(=O)N","1"
"Glycyl-glycine","Glycyl-glycine","HMDB0011733","11163","C02037","C(C(=O)NCC(=O)O)N","1"
"N-Carbamoylsarcosine","N-Carbamoylsarcosine","HMDB0012265","439375","C01043","CN(CC(=O)O)C(=O)N","1"
"MG(0:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","MG(0:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","HMDB0011550","11660820",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO","1"
"MG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0/0:0)","MG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0/0:0)","HMDB0011580","53480988",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)O","1"
"S-Lactoylglutathione","S-Lactoylglutathione","HMDB0001066","440018","C03451","C[C@H](C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O","1"
"Adenine","Adenine","HMDB0000034","190","C00147","C1=NC2=C(N1)C(=NC=N2)N","1"
"Trigonelline","Trigonelline","HMDB0000875","5570","C01004","C[N+]1=CC=CC(=C1)C(=O)[O-]","1"
"2-Aminobenzoic acid","2-Aminobenzoic acid","HMDB0001123","227","C00108","C1=CC=C(C(=C1)C(=O)O)N","1"
"p-Aminobenzoic acid","p-Aminobenzoic acid","HMDB0001392","978","C00568","C1=CC(=CC=C1C(=O)O)N","1"
"3-Pyridylacetic acid","3-Pyridylacetic acid","HMDB0001538","108",NA,"C1=CC(=CN=C1)CC(=O)O","1"
"m-Aminobenzoic acid","m-Aminobenzoic acid","HMDB0001891","7419",NA,"C1=CC(=CC(=C1)N)C(=O)O","1"
"3-Hydroxy-5, 8-tetradecadiencarnitine","3-Hydroxy-5, 8-tetradecadiencarnitine","HMDB0013332","53481683",NA,"CCCCCC/C=C/C=C/CC(CC(=O)O[C@@H](CCC(=O)[O-])[N+](C)(C)C)O","1"
"O-Phosphoethanolamine","O-Phosphoethanolamine","HMDB0000224","1015","C00346","C(COP(=O)(O)O)N","1"
"4-Hydroxycyclohexylcarboxylic acid","4-Hydroxycyclohexylcarboxylic acid","HMDB0001988","151138","C04404","C1CC(CCC1C(=O)O)O","1"
"5,6-Dihydroxyprostaglandin F1a","5,6-Dihydroxyprostaglandin F1a","HMDB0012109","6439819","C06475","CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1CC(C(CCCC(=O)O)O)O)O)O)O","1"
"Acetyl adenylate","Acetyl adenylate","HMDB0006880","440867","C05993","CC(=O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O","1"
"Oxoglutaric acid","Oxoglutaric acid","HMDB0000208","51","C00026","C(CC(=O)O)C(=O)C(=O)O","1"
"Coumarin","Coumarin","HMDB0001218","323","C05851","C1=CC=C2C(=C1)C=CC(=O)O2","1"
"Phenylpropiolic acid","Phenylpropiolic acid","HMDB0002359","69475",NA,"C1=CC=C(C=C1)C#CC(=O)O","1"
"Dopaxanthin","Dopaxanthin","HMDB0012221","0","C08543","OC(=O)[C@H](CC1=CC=C(O)C(O)=C1)\N=C/C=C1\C[C@H](NC(=C1)C(O)=O)C(O)=O","1"
"15-Deoxy-&#916;12,14-Prostaglandin J2-2-glycerol ester","NA","NA","NA","NA","NA","0"
"12-Ketodeoxycholic acid","12-Ketodeoxycholic acid","HMDB0000328","3080612",NA,"C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C","1"
"7-Hydroxy-3-oxocholanoic acid","7-Hydroxy-3-oxocholanoic acid","HMDB0000460","53477692",NA,"C[C@H](CCC(=O)O)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@@H]4[C@@]3(CCC(=O)C4)C)O)C","1"
"Nutriacholic acid","Nutriacholic acid","HMDB0000467","53477693",NA,"C[C@@H](CCC(=O)O)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CC[C@H](C4)O)C)C","1"
"7a-Hydroxy-3-oxo-5b-cholanoic acid","7a-Hydroxy-3-oxo-5b-cholanoic acid","HMDB0000503","53477698",NA,"C[C@H](CCC(=O)O)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)C","1"
"L-Glutamic acid","L-Glutamic acid","HMDB0000148","33032","C00025","C(CC(=O)O)[C@@H](C(=O)O)N","1"
"N-Methyl-D-aspartic acid","N-Methyl-D-aspartic acid","HMDB0002393","22880","C12269","CN[C@H](CC(=O)O)C(=O)O","1"
"N-Acetylserine","N-Acetylserine","HMDB0002931","65249",NA,"CC(=O)N[C@@H](CO)C(=O)O","1"
"O-Acetylserine","O-Acetylserine","HMDB0003011","99478","C00979","CC(=O)OC[C@@H](C(=O)O)N","1"
"D-Glutamic acid","D-Glutamic acid","HMDB0003339","23327","C00217","C(CC(=O)O)[C@H](C(=O)O)N","1"
"L-4-Hydroxyglutamate semialdehyde","L-4-Hydroxyglutamate semialdehyde","HMDB0006556","440851","C05938","C([C@H](C=O)O)[C@@H](C(=O)O)N","1"
"6-Methyladenine","6-Methyladenine","HMDB0002099","67955","C08434","CNC1=NC=NC2=C1NC=N2","1"
"1-Methyladenine","1-Methyladenine","HMDB0011599","78821","C02216","CN1C=NC2=NC=NC2=C1N","1"
"3-Methyladenine","3-Methyladenine","HMDB0011600","1673","C00913","CN1C=NC(=C2C1=NC=N2)N","1"
"7-Methyladenine","7-Methyladenine","HMDB0011614","71593","C02241","CN1C=NC2=C1C(=NC=N2)N","1"
"Hydrocinnamic acid","Hydrocinnamic acid","HMDB0000764","107","C05629","C1=CC=C(C=C1)CCC(=O)O","1"
"4-Ethylbenzoic acid","4-Ethylbenzoic acid","HMDB0002097","12086",NA,"CCC1=CC=C(C=C1)C(=O)O","1"
"3-Methylphenylacetic acid","3-Methylphenylacetic acid","HMDB0002222","12121",NA,"CC1=CC(=CC=C1)CC(=O)O","1"
"3,4-Dimethylbenzoic acid","3,4-Dimethylbenzoic acid","HMDB0002237","12073",NA,"CC1=C(C=C(C=C1)C(=O)O)C","1"
"4-Coumaryl alcohol","4-Coumaryl alcohol","HMDB0003654","54682930","C02646","C1=CC(=CC=C1/C=C/CO)O","1"
"2-Phenylpropionate","2-Phenylpropionate","HMDB0011743","2724622",NA,"CC(C1=CC=CC=C1)C(=O)O","1"
"Cis-zeatin-7-N-glucoside","Cis-zeatin-7-N-glucoside","HMDB0012201","6450275","C16443","C/C(=C\CNC1=NC=NC2=C1N(C=N2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/CO","1"
"Cis-zeatin-9-N-glucoside","Cis-zeatin-9-N-glucoside","HMDB0012202","53481386",NA,"C/C(=C/CNC1=NC=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)/CO","1"
"Cis-zeatin-O-glucoside","Cis-zeatin-O-glucoside","HMDB0012203","6250","C15546","C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O","1"
"Oxalacetic acid","Oxalacetic acid","HMDB0000223","970","C00036","C(C(=O)C(=O)O)C(=O)O","1"
"7b-Hydroxy-3-oxo-5b-cholanoic acid","7b-Hydroxy-3-oxo-5b-cholanoic acid","HMDB0000541","22833531",NA,"C[C@H](CCC(=O)OC)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)CC4[C@@]3(CCC(=O)C4)C)C","1"
"MG(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","MG(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0011557","46896303",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)CO","1"
