"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->3)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol","O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->3)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol","HMDB0002235","22833589",NA,"C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@H]3[C@@H]([C@H](OC=C3NC(=O)C)CO)O)CO)O)O)O)O)O","1"
"O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->4)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol","O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->4)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol","HMDB0002276","22833591",NA,"C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H](OC=C([C@H]3O)NC(=O)C)CO)CO)O)O)O)O)O","1"
"LysoPE(0:0/22:1(13Z))","LysoPE(0:0/22:1(13Z))","HMDB0011491","53480940",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN","1"
"LysoPE(22:1(13Z)/0:0)","LysoPE(22:1(13Z)/0:0)","HMDB0011521","53480953",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O","1"
"LysoPE(0:0/22:0)","LysoPE(0:0/22:0)","HMDB0011490","53480939",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN","1"
"LysoPE(22:0/0:0)","LysoPE(22:0/0:0)","HMDB0011520","52925144",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O","1"
"DG(14:1(9Z)/15:0/0:0)","DG(14:1(9Z)/15:0/0:0)","HMDB0007039","53477974",NA,"CCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(15:0/14:1(9Z)/0:0)","DG(15:0/14:1(9Z)/0:0)","HMDB0007067","53478002",NA,"CCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(14:0/16:1(9Z)/0:0)","DG(14:0/16:1(9Z)/0:0)","HMDB0007012","53477950",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(14:1(9Z)/16:0/0:0)","DG(14:1(9Z)/16:0/0:0)","HMDB0007040","53477975",NA,"CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:0/14:1(9Z)/0:0)","DG(16:0/14:1(9Z)/0:0)","HMDB0007096","53478025",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:1(9Z)/14:0/0:0)","DG(16:1(9Z)/14:0/0:0)","HMDB0007124","53478033",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"Ceramide (d18:1/9Z-18:1)","Ceramide (d18:1/9Z-18:1)","HMDB0004948","5283563","C00195","CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)CCCCCCC/C=C\CCCCCCCC)O","1"
"Cer(d18:1/18:1(11Z))","Cer(d18:1/18:1(11Z))","HMDB0011774","53481051",NA,"CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)CCCCCCCCC/C=C\CCCCCC)O","1"
"DG(14:0/18:2(9Z,12Z)/0:0)","DG(14:0/18:2(9Z,12Z)/0:0)","HMDB0007016","14275352",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(14:1(9Z)/18:1(11Z)/0:0)","DG(14:1(9Z)/18:1(11Z)/0:0)","HMDB0007043","53477978",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(14:1(9Z)/18:1(9Z)/0:0)","DG(14:1(9Z)/18:1(9Z)/0:0)","HMDB0007044","53477979",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:1(9Z)/16:1(9Z)/0:0)","DG(16:1(9Z)/16:1(9Z)/0:0)","HMDB0007128","9543679","C00165","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:1(11Z)/14:1(9Z)/0:0)","DG(18:1(11Z)/14:1(9Z)/0:0)","HMDB0007183","53478058",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(18:1(9Z)/14:1(9Z)/0:0)","DG(18:1(9Z)/14:1(9Z)/0:0)","HMDB0007212","53478087",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(18:2(9Z,12Z)/14:0/0:0)","DG(18:2(9Z,12Z)/14:0/0:0)","HMDB0007240","53478098",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(14:0/18:1(11Z)/0:0)","DG(14:0/18:1(11Z)/0:0)","HMDB0007014","53477952",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(14:0/18:1(9Z)/0:0)","DG(14:0/18:1(9Z)/0:0)","HMDB0007015","14275341",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(14:1(9Z)/18:0/0:0)","DG(14:1(9Z)/18:0/0:0)","HMDB0007042","53477977",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:0/16:1(9Z)/0:0)","DG(16:0/16:1(9Z)/0:0)","HMDB0007099","9543678","C00165","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(16:1(9Z)/16:0/0:0)","DG(16:1(9Z)/16:0/0:0)","HMDB0007127","53478036",NA,"CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:0/14:1(9Z)/0:0)","DG(18:0/14:1(9Z)/0:0)","HMDB0007154","53478046",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(18:1(11Z)/14:0/0:0)","DG(18:1(11Z)/14:0/0:0)","HMDB0007182","53478057",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:1(9Z)/14:0/0:0)","DG(18:1(9Z)/14:0/0:0)","HMDB0007211","53478086",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(14:0/18:0/0:0)","DG(14:0/18:0/0:0)","HMDB0007013","53477951",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCC","1"
"DG(16:0/16:0/0:0)","DG(16:0/16:0/0:0)","HMDB0007098","644078","C00165","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC","1"
"DG(18:0/14:0/0:0)","DG(18:0/14:0/0:0)","HMDB0007153","53478045",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC","1"
"cis-5,6-Dihydro-5,6-dihydroxy-carotene","cis-5,6-Dihydro-5,6-dihydroxy-carotene","HMDB0002746","53477757",NA,"CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C\C=C(/C)\C=C\C=C(/C)\C=C\C(C(C)(CCC=C(C)C)O)O)/C)/C)/C)C","1"
"DG(14:0/20:2(11Z,14Z)/0:0)","DG(14:0/20:2(11Z,14Z)/0:0)","HMDB0007022","53477957",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(14:1(9Z)/20:1(11Z)/0:0)","DG(14:1(9Z)/20:1(11Z)/0:0)","HMDB0007050","53477985",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:0/18:2(9Z,12Z)/0:0)","DG(16:0/18:2(9Z,12Z)/0:0)","HMDB0007103","9543695","C00165","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(16:1(9Z)/18:1(11Z)/0:0)","DG(16:1(9Z)/18:1(11Z)/0:0)","HMDB0007130","53478037",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(16:1(9Z)/18:1(9Z)/0:0)","DG(16:1(9Z)/18:1(9Z)/0:0)","HMDB0007131","9543694","C00165","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:1(11Z)/16:1(9Z)/0:0)","DG(18:1(11Z)/16:1(9Z)/0:0)","HMDB0007186","53478061",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:1(9Z)/16:1(9Z)/0:0)","DG(18:1(9Z)/16:1(9Z)/0:0)","HMDB0007215","53478089",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:2(9Z,12Z)/16:0/0:0)","DG(18:2(9Z,12Z)/16:0/0:0)","HMDB0007243","53478101",NA,"CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(20:1(11Z)/14:1(9Z)/0:0)","DG(20:1(11Z)/14:1(9Z)/0:0)","HMDB0007386","53478202",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(20:2(11Z,14Z)/14:0/0:0)","DG(20:2(11Z,14Z)/14:0/0:0)","HMDB0007414","53478219",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(14:0/20:1(11Z)/0:0)","DG(14:0/20:1(11Z)/0:0)","HMDB0007021","53477956",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"DG(14:1(9Z)/20:0/0:0)","DG(14:1(9Z)/20:0/0:0)","HMDB0007049","53477984",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:0/18:1(11Z)/0:0)","DG(16:0/18:1(11Z)/0:0)","HMDB0007101","9543972","C00165","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(16:0/18:1(9Z)/0:0)","DG(16:0/18:1(9Z)/0:0)","HMDB0007102","5282283","C13861","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(16:1(9Z)/18:0/0:0)","DG(16:1(9Z)/18:0/0:0)","HMDB0007129","9543691","C00165","CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:0/16:1(9Z)/0:0)","DG(18:0/16:1(9Z)/0:0)","HMDB0007157","53478048",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:1(11Z)/16:0/0:0)","DG(18:1(11Z)/16:0/0:0)","HMDB0007185","53478060",NA,"CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:1(9Z)/16:0/0:0)","DG(18:1(9Z)/16:0/0:0)","HMDB0007214","5283471","C00165","CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(20:0/14:1(9Z)/0:0)","DG(20:0/14:1(9Z)/0:0)","HMDB0007357","53478186",NA,"CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(20:1(11Z)/14:0/0:0)","DG(20:1(11Z)/14:0/0:0)","HMDB0007385","53478201",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"DG(14:0/22:2(13Z,16Z)/0:0)","DG(14:0/22:2(13Z,16Z)/0:0)","HMDB0007030","53477965",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(14:1(9Z)/22:1(13Z)/0:0)","DG(14:1(9Z)/22:1(13Z)/0:0)","HMDB0007058","53477993",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:0/20:2(11Z,14Z)/0:0)","DG(16:0/20:2(11Z,14Z)/0:0)","HMDB0007109","9543721",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(16:1(9Z)/20:1(11Z)/0:0)","DG(16:1(9Z)/20:1(11Z)/0:0)","HMDB0007137","9543720","C00165","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:0/18:2(9Z,12Z)/0:0)","DG(18:0/18:2(9Z,12Z)/0:0)","HMDB0007161","6441562","C00165","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(18:1(11Z)/18:1(11Z)/0:0)","DG(18:1(11Z)/18:1(11Z)/0:0)","HMDB0007188","53478063",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:1(11Z)/18:1(9Z)/0:0)","DG(18:1(11Z)/18:1(9Z)/0:0)","HMDB0007189","53478064",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:1(9Z)/18:1(11Z)/0:0)","DG(18:1(9Z)/18:1(11Z)/0:0)","HMDB0007217","53478091",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:1(9Z)/18:1(9Z)/0:0)","DG(18:1(9Z)/18:1(9Z)/0:0)","HMDB0007218","9543716","C00165","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(18:2(9Z,12Z)/18:0/0:0)","DG(18:2(9Z,12Z)/18:0/0:0)","HMDB0007245","53478103",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(20:1(11Z)/16:1(9Z)/0:0)","DG(20:1(11Z)/16:1(9Z)/0:0)","HMDB0007389","53478205",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(20:2(11Z,14Z)/16:0/0:0)","DG(20:2(11Z,14Z)/16:0/0:0)","HMDB0007417","53478222",NA,"CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(22:1(13Z)/14:1(9Z)/0:0)","DG(22:1(13Z)/14:1(9Z)/0:0)","HMDB0007618","53478383",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(22:2(13Z,16Z)/14:0/0:0)","DG(22:2(13Z,16Z)/14:0/0:0)","HMDB0007646","53478406",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(14:0/22:1(13Z)/0:0)","DG(14:0/22:1(13Z)/0:0)","HMDB0007029","53477964",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC","1"
"DG(14:1(9Z)/22:0/0:0)","DG(14:1(9Z)/22:0/0:0)","HMDB0007057","53477992",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCC","1"
"DG(16:0/20:1(11Z)/0:0)","DG(16:0/20:1(11Z)/0:0)","HMDB0007108","9543715","C00165","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"DG(16:1(9Z)/20:0/0:0)","DG(16:1(9Z)/20:0/0:0)","HMDB0007136","9543714","C00165","CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(18:0/18:1(11Z)/0:0)","DG(18:0/18:1(11Z)/0:0)","HMDB0007159","53478049",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:0/18:1(9Z)/0:0)","DG(18:0/18:1(9Z)/0:0)","HMDB0007160","6443547","C00165","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(18:1(11Z)/18:0/0:0)","DG(18:1(11Z)/18:0/0:0)","HMDB0007187","53478062",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:1(9Z)/18:0/0:0)","DG(18:1(9Z)/18:0/0:0)","HMDB0007216","53478090",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"DG(20:0/16:1(9Z)/0:0)","DG(20:0/16:1(9Z)/0:0)","HMDB0007360","53478189",NA,"CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"DG(20:1(11Z)/16:0/0:0)","DG(20:1(11Z)/16:0/0:0)","HMDB0007388","53478204",NA,"CCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"DG(22:0/14:1(9Z)/0:0)","DG(22:0/14:1(9Z)/0:0)","HMDB0007589","53478360",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(22:1(13Z)/14:0/0:0)","DG(22:1(13Z)/14:0/0:0)","HMDB0007617","53478382",NA,"CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC","1"
"CE(16:1(9Z))","CE(16:1(9Z))","HMDB0000658","22833543","C02530","CCCCCC/C=C\CCCCCCCC(=O)OC1CC[C@@]2(C3CC[C@@]4([C@H](CCC4C3CC=C2C1)[C@H](C)CCCC(C)C)C)C","1"
"PE(14:0/16:0)","PE(14:0/16:0)","HMDB0008824","9547000","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(15:0/15:0)","PE(15:0/15:0)","HMDB0008889","9546807","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCC","1"
"PE(16:0/14:0)","PE(16:0/14:0)","HMDB0008920","446670","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCC","1"
"DG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","DG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007208","53478083",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","DG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007237","9543890",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","DG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","HMDB0007264","53478109",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","DG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007265","9543889",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)","DG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)","HMDB0007292","53478134",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)","DG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)","HMDB0007321","9543888",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"DG(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","DG(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","HMDB0007433","9543863",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z)/0:0)","DG(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z)/0:0)","HMDB0007460","53478255",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z)/0:0)","DG(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0007461","53478256",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/0:0)","DG(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/0:0)","HMDB0007489","9543862",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/0:0)","DG(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0007490","53478283",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z)/0:0)","DG(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z)/0:0)","HMDB0007516","53478302",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z)/0:0)","DG(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z)/0:0)","HMDB0007517","53478303",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z)/0:0)","DG(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z)/0:0)","HMDB0007545","53478323",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](CO)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)/0:0)","DG(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)/0:0)","HMDB0007546","53478324",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z)/0:0)","DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z)/0:0)","HMDB0007573","53478351",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/0:0)","DG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/0:0)","HMDB0007684","53478440",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@@H](CO)COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
